"('4931', 'Double Jeopardy!', '$400', 'SCIENCE')"
"('310', 'Double Jeopardy!', '$800', 'CLASSICAL MUSIC')"
"('310', 'Double Jeopardy!', '$1000', 'CLASSICAL MUSIC')"
"('6292', 'Double Jeopardy!', '$400', 'CLASSICAL MUSIC')"
"('6292', 'Double Jeopardy!', '$5,000', 'CLASSICAL MUSIC')"
"('6292', 'Double Jeopardy!', '$1600', 'CLASSICAL MUSIC')"
"('6292', 'Double Jeopardy!', '$2000', 'CLASSICAL MUSIC')"
"('5035', 'Double Jeopardy!', '$400', 'CLASSICAL MUSIC')"
"('5035', 'Double Jeopardy!', '$800', 'CLASSICAL MUSIC')"
"('5035', 'Double Jeopardy!', '$1200', 'CLASSICAL MUSIC')"
"('5035', 'Double Jeopardy!', '$1600', 'CLASSICAL MUSIC')"
"('5035', 'Double Jeopardy!', '$2000', 'CLASSICAL MUSIC')"
"('968', 'Double Jeopardy!', '$200', 'CLASSICAL MUSIC')"
"('968', 'Double Jeopardy!', '$400', 'CLASSICAL MUSIC')"
"('968', 'Double Jeopardy!', '$1,500', 'CLASSICAL MUSIC')"
"('968', 'Double Jeopardy!', '$800', 'CLASSICAL MUSIC')"
"('968', 'Double Jeopardy!', '$1000', 'CLASSICAL MUSIC')"
"('6258', 'Double Jeopardy!', '$400', 'CLASSICAL MUSIC')"
"('6258', 'Double Jeopardy!', '$800', 'CLASSICAL MUSIC')"
"('6258', 'Double Jeopardy!', '$1600', 'CLASSICAL MUSIC')"
"('6258', 'Double Jeopardy!', '$2000', 'CLASSICAL MUSIC')"
"('1164', 'Double Jeopardy!', '$200', 'CLASSICAL MUSIC')"
"('1164', 'Double Jeopardy!', '$400', 'CLASSICAL MUSIC')"
"('1164', 'Double Jeopardy!', '$600', 'CLASSICAL MUSIC')"
"('1164', 'Double Jeopardy!', '$800', 'CLASSICAL MUSIC')"
"('1164', 'Double Jeopardy!', '$1000', 'CLASSICAL MUSIC')"
"('4394', 'Double Jeopardy!', '$800', 'CLASSICAL MUSIC')"
"('4394', 'Double Jeopardy!', '$1200', 'CLASSICAL MUSIC')"
"('4394', 'Double Jeopardy!', '$1600', 'CLASSICAL MUSIC')"
"('4394', 'Double Jeopardy!', '$2000', 'CLASSICAL MUSIC')"
"('1881', 'Double Jeopardy!', '$200', 'CLASSICAL MUSIC')"
"('1881', 'Double Jeopardy!', '$400', 'CLASSICAL MUSIC')"
"('1881', 'Double Jeopardy!', '$600', 'CLASSICAL MUSIC')"
"('1881', 'Double Jeopardy!', '$800', 'CLASSICAL MUSIC')"
"('1881', 'Double Jeopardy!', '$1000', 'CLASSICAL MUSIC')"
"('2735', 'Double Jeopardy!', '$200', 'POP MUSIC')"
"('2735', 'Double Jeopardy!', '$400', 'POP MUSIC')"
"('2735', 'Double Jeopardy!', '$600', 'POP MUSIC')"
"('2735', 'Double Jeopardy!', '$800', 'POP MUSIC')"
"('2735', 'Double Jeopardy!', '$1000', 'POP MUSIC')"
"('4576', 'Double Jeopardy!', '$400', 'POP MUSIC')"
"('4576', 'Double Jeopardy!', '$800', 'POP MUSIC')"
"('4576', 'Double Jeopardy!', '$1200', 'POP MUSIC')"
"('4576', 'Double Jeopardy!', '$1600', 'POP MUSIC')"
"('4576', 'Double Jeopardy!', '$2000', 'POP MUSIC')"
"('3209', 'Jeopardy!', '$500', 'POP MUSIC')"
"('4084', 'Jeopardy!', '$200', 'POP MUSIC')"
"('4084', 'Jeopardy!', '$600', 'POP MUSIC')"
"('4084', 'Jeopardy!', '$1000', 'POP MUSIC')"
"('3338', 'Double Jeopardy!', '$200', 'POP MUSIC')"
"('3338', 'Double Jeopardy!', '$400', 'POP MUSIC')"
"('3338', 'Double Jeopardy!', '$600', 'POP MUSIC')"
"('3338', 'Double Jeopardy!', '$800', 'POP MUSIC')"
"('3338', 'Double Jeopardy!', '$1000', 'POP MUSIC')"
"('2118', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2118', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2118', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2118', 'Jeopardy!', '$400', 'POP MUSIC')"
"('2118', 'Jeopardy!', '$500', 'POP MUSIC')"
"('5964', 'Jeopardy!', '$200', 'POP MUSIC')"
"('5964', 'Jeopardy!', '$400', 'POP MUSIC')"
"('5964', 'Jeopardy!', '$600', 'POP MUSIC')"
"('5964', 'Jeopardy!', '$800', 'POP MUSIC')"
"('5964', 'Jeopardy!', '$1000', 'POP MUSIC')"
"('1872', 'Jeopardy!', '$100', 'POP MUSIC')"
"('1872', 'Jeopardy!', '$200', 'POP MUSIC')"
"('1872', 'Jeopardy!', '$300', 'POP MUSIC')"
"('1872', 'Jeopardy!', '$400', 'POP MUSIC')"
"('1872', 'Jeopardy!', '$500', 'POP MUSIC')"
"('4253', 'Jeopardy!', '$200', 'POP MUSIC')"
"('4253', 'Jeopardy!', '$400', 'POP MUSIC')"
"('4253', 'Jeopardy!', '$600', 'POP MUSIC')"
"('4253', 'Jeopardy!', '$800', 'POP MUSIC')"
"('4253', 'Jeopardy!', '$1000', 'POP MUSIC')"
"('5453', 'Jeopardy!', '$200', 'BRITISH ROCKERS')"
"('3793', 'Jeopardy!', '$200', 'POP MUSIC')"
"('3793', 'Jeopardy!', '$300', 'POP MUSIC')"
"('3793', 'Jeopardy!', '$400', 'POP MUSIC')"
"('3793', 'Jeopardy!', '$500', 'POP MUSIC')"
"('2889', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2889', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2889', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2889', 'Jeopardy!', '$400', 'POP MUSIC')"
"('2889', 'Jeopardy!', '$500', 'POP MUSIC')"
"('3696', 'Final Jeopardy!', None, 'POP MUSIC')"
"('3211', 'Jeopardy!', '$100', 'POP MUSIC')"
"('3211', 'Jeopardy!', '$200', 'POP MUSIC')"
"('3211', 'Jeopardy!', '$300', 'POP MUSIC')"
"('3211', 'Jeopardy!', '$400', 'POP MUSIC')"
"('3211', 'Jeopardy!', '$500', 'POP MUSIC')"
"('3085', 'Jeopardy!', '$100', 'POP MUSIC')"
"('3085', 'Jeopardy!', '$200', 'POP MUSIC')"
"('3085', 'Jeopardy!', '$300', 'POP MUSIC')"
"('3085', 'Jeopardy!', '$400', 'POP MUSIC')"
"('3085', 'Jeopardy!', '$500', 'POP MUSIC')"
"('2948', 'Double Jeopardy!', '$200', 'POP MUSIC')"
"('2948', 'Double Jeopardy!', '$400', 'POP MUSIC')"
"('2948', 'Double Jeopardy!', '$600', 'POP MUSIC')"
"('2948', 'Double Jeopardy!', '$800', 'POP MUSIC')"
"('2948', 'Double Jeopardy!', '$1000', 'POP MUSIC')"
"('3905', 'Final Jeopardy!', None, 'POP MUSIC')"
"('2350', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2350', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2350', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2350', 'Jeopardy!', '$400', 'POP MUSIC')"
"('2350', 'Jeopardy!', '$500', 'POP MUSIC')"
"('4185', 'Jeopardy!', '$200', 'POP MUSIC')"
"('4185', 'Jeopardy!', '$400', 'POP MUSIC')"
"('4185', 'Jeopardy!', '$600', 'POP MUSIC')"
"('4185', 'Jeopardy!', '$800', 'POP MUSIC')"
"('4185', 'Jeopardy!', '$1000', 'POP MUSIC')"
"('2581', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2581', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2581', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2581', 'Jeopardy!', '$400', 'POP MUSIC')"
"('2581', 'Jeopardy!', '$500', 'POP MUSIC')"
"('2928', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2928', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2928', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2928', 'Jeopardy!', '$400', 'POP MUSIC')"
"('2928', 'Jeopardy!', '$500', 'POP MUSIC')"
"('5501', 'Jeopardy!', '$200', 'POP MUSIC')"
"('5501', 'Jeopardy!', '$400', 'POP MUSIC')"
"('5501', 'Jeopardy!', '$600', 'POP MUSIC')"
"('5501', 'Jeopardy!', '$800', 'POP MUSIC')"
"('5501', 'Jeopardy!', '$1000', 'POP MUSIC')"
"('3162', 'Jeopardy!', '$100', 'POP MUSIC')"
"('3162', 'Jeopardy!', '$200', 'POP MUSIC')"
"('3162', 'Jeopardy!', '$300', 'POP MUSIC')"
"('3162', 'Jeopardy!', '$400', 'POP MUSIC')"
"('3162', 'Jeopardy!', '$500', 'POP MUSIC')"
"('5169', 'Jeopardy!', '$200', 'POP MUSIC')"
"('5169', 'Jeopardy!', '$400', 'POP MUSIC')"
"('5169', 'Jeopardy!', '$600', 'POP MUSIC')"
"('5169', 'Jeopardy!', '$800', 'POP MUSIC')"
"('5169', 'Jeopardy!', '$1000', 'POP MUSIC')"
"('2682', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2682', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2682', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2682', 'Jeopardy!', '$400', 'POP MUSIC')"
"('2682', 'Jeopardy!', '$500', 'POP MUSIC')"
"('2982', 'Double Jeopardy!', '$200', 'POP MUSIC')"
"('2982', 'Double Jeopardy!', '$400', 'POP MUSIC')"
"('2982', 'Double Jeopardy!', '$600', 'POP MUSIC')"
"('2982', 'Double Jeopardy!', '$800', 'POP MUSIC')"
"('2982', 'Double Jeopardy!', '$1000', 'POP MUSIC')"
"('662', 'Final Jeopardy!', None, 'POP MUSIC')"
"('1558', 'Final Jeopardy!', None, 'POP MUSIC')"
"('3356', 'Jeopardy!', '$100', 'POP MUSIC')"
"('3356', 'Jeopardy!', '$200', 'POP MUSIC')"
"('5511', 'Jeopardy!', '$400', '1980s ROCK')"
"('3356', 'Jeopardy!', '$400', 'POP MUSIC')"
"('3356', 'Jeopardy!', '$500', 'POP MUSIC')"
"('1257', 'Jeopardy!', '$100', 'POP MUSIC')"
"('1257', 'Jeopardy!', '$200', 'POP MUSIC')"
"('1257', 'Jeopardy!', '$300', 'POP MUSIC')"
"('1257', 'Jeopardy!', '$500', 'POP MUSIC')"
"('2844', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2844', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2844', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2844', 'Jeopardy!', '$400', 'POP MUSIC')"
"('2844', 'Jeopardy!', '$500', 'POP MUSIC')"
"('4540', 'Jeopardy!', '$200', 'POP MUSIC')"
"('4540', 'Jeopardy!', '$400', 'POP MUSIC')"
"('4540', 'Jeopardy!', '$600', 'POP MUSIC')"
"('4540', 'Jeopardy!', '$800', 'POP MUSIC')"
"('2972', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2972', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2972', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2972', 'Jeopardy!', '$400', 'POP MUSIC')"
"('2972', 'Jeopardy!', '$1,400', 'POP MUSIC')"
"('5072', 'Jeopardy!', '$200', 'POP MUSIC')"
"('5072', 'Jeopardy!', '$400', 'POP MUSIC')"
"('5072', 'Jeopardy!', '$600', 'POP MUSIC')"
"('5072', 'Jeopardy!', '$800', 'POP MUSIC')"
"('5072', 'Jeopardy!', '$1000', 'POP MUSIC')"
"('3020', 'Double Jeopardy!', '$200', 'POP MUSIC')"
"('3020', 'Double Jeopardy!', '$400', 'POP MUSIC')"
"('3020', 'Double Jeopardy!', '$600', 'POP MUSIC')"
"('3020', 'Double Jeopardy!', '$1,200', 'POP MUSIC')"
"('3020', 'Double Jeopardy!', '$1000', 'POP MUSIC')"
"('1889', 'Jeopardy!', '$100', 'POP MUSIC')"
"('1889', 'Jeopardy!', '$200', 'POP MUSIC')"
"('1889', 'Jeopardy!', '$300', 'POP MUSIC')"
"('1889', 'Jeopardy!', '$400', 'POP MUSIC')"
"('1889', 'Jeopardy!', '$500', 'POP MUSIC')"
"('1324', 'Jeopardy!', '$100', 'POP MUSIC')"
"('1324', 'Jeopardy!', '$200', 'POP MUSIC')"
"('1324', 'Jeopardy!', '$300', 'POP MUSIC')"
"('1324', 'Jeopardy!', '$400', 'POP MUSIC')"
"('1324', 'Jeopardy!', '$500', 'POP MUSIC')"
"('3137', 'Jeopardy!', '$100', 'POP MUSIC')"
"('3137', 'Jeopardy!', '$200', 'POP MUSIC')"
"('3137', 'Jeopardy!', '$400', 'POP MUSIC')"
"('3137', 'Jeopardy!', '$500', 'POP MUSIC')"
"('3412', 'Final Jeopardy!', None, 'POP MUSIC')"
"('3360', 'Double Jeopardy!', '$200', 'POP MUSIC')"
"('3360', 'Double Jeopardy!', '$400', 'POP MUSIC')"
"('3360', 'Double Jeopardy!', '$1,000', 'POP MUSIC')"
"('3360', 'Double Jeopardy!', '$800', 'POP MUSIC')"
"('3360', 'Double Jeopardy!', '$1000', 'POP MUSIC')"
"('3760', 'Jeopardy!', '$100', 'POP MUSIC')"
"('3760', 'Jeopardy!', '$200', 'POP MUSIC')"
"('3760', 'Jeopardy!', '$300', 'POP MUSIC')"
"('3760', 'Jeopardy!', '$400', 'POP MUSIC')"
"('3760', 'Jeopardy!', '$500', 'POP MUSIC')"
"('3306', 'Double Jeopardy!', '$200', 'POP MUSIC')"
"('3306', 'Double Jeopardy!', '$400', 'POP MUSIC')"
"('3306', 'Double Jeopardy!', '$600', 'POP MUSIC')"
"('3306', 'Double Jeopardy!', '$800', 'POP MUSIC')"
"('3306', 'Double Jeopardy!', '$1000', 'POP MUSIC')"
"('2918', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2918', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2918', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2918', 'Jeopardy!', '$400', 'POP MUSIC')"
"('2918', 'Jeopardy!', '$500', 'POP MUSIC')"
"('2826', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2826', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2826', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2826', 'Jeopardy!', '$400', 'POP MUSIC')"
"('2758', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2758', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2758', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2758', 'Jeopardy!', '$400', 'POP MUSIC')"
"('2758', 'Jeopardy!', '$500', 'POP MUSIC')"
"('2543', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2543', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2543', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2543', 'Jeopardy!', '$400', 'POP MUSIC')"
"('2543', 'Jeopardy!', '$500', 'POP MUSIC')"
"('4357', 'Final Jeopardy!', None, 'POP MUSIC')"
"('2840', 'Jeopardy!', '$100', 'POP MUSIC')"
"('2840', 'Jeopardy!', '$200', 'POP MUSIC')"
"('2840', 'Jeopardy!', '$300', 'POP MUSIC')"
"('2840', 'Jeopardy!', '$500', 'POP MUSIC')"
"('3922', 'Final Jeopardy!', None, 'POP MUSIC')"
"('5485', 'Double Jeopardy!', '$400', 'POP MUSIC')"
"('5485', 'Double Jeopardy!', '$800', 'POP MUSIC')"
"('5485', 'Double Jeopardy!', '$1200', 'POP MUSIC')"
"('5485', 'Double Jeopardy!', '$1600', 'POP MUSIC')"
"('5485', 'Double Jeopardy!', '$2000', 'POP MUSIC')"
"('5385', 'Jeopardy!', '$200', 'POP MUSIC')"
"('5385', 'Jeopardy!', '$400', 'POP MUSIC')"
"('5385', 'Jeopardy!', '$600', 'POP MUSIC')"
"('5385', 'Jeopardy!', '$800', 'POP MUSIC')"
"('5385', 'Jeopardy!', '$1000', 'POP MUSIC')"
"('3786', 'Jeopardy!', '$100', 'POP MUSIC')"
"('3786', 'Jeopardy!', '$200', 'POP MUSIC')"
"('3786', 'Jeopardy!', '$300', 'POP MUSIC')"
"('3786', 'Jeopardy!', '$400', 'POP MUSIC')"
"('3786', 'Jeopardy!', '$500', 'POP MUSIC')"
"('3369', 'Jeopardy!', '$100', 'POP MUSIC')"
"('3369', 'Jeopardy!', '$200', 'POP MUSIC')"
"('3369', 'Jeopardy!', '$300', 'POP MUSIC')"
"('3369', 'Jeopardy!', '$400', 'POP MUSIC')"
"('3369', 'Jeopardy!', '$500', 'POP MUSIC')"
"('2825', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('2825', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('2825', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('2825', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('2825', 'Jeopardy!', '$500', 'MYTHOLOGY')"
"('3060', 'Double Jeopardy!', '$200', 'MYTHOLOGY')"
"('3060', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('3060', 'Double Jeopardy!', '$600', 'MYTHOLOGY')"
"('3060', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('3060', 'Double Jeopardy!', '$1000', 'MYTHOLOGY')"
"('5001', 'Final Jeopardy!', None, 'MYTHOLOGY')"
"('2849', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('2849', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('2849', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('2849', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('2849', 'Jeopardy!', '$500', 'MYTHOLOGY')"
"('2020', 'Double Jeopardy!', '$200', 'MYTHOLOGY')"
"('2020', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('2020', 'Double Jeopardy!', '$600', 'MYTHOLOGY')"
"('2020', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('2020', 'Double Jeopardy!', '$1000', 'MYTHOLOGY')"
"('2934', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('2934', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('2934', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('2934', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('2934', 'Jeopardy!', '$500', 'MYTHOLOGY')"
"('2814', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('2814', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('2814', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('2814', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('2814', 'Jeopardy!', '$500', 'MYTHOLOGY')"
"('5855', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('5855', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('5855', 'Double Jeopardy!', '$1200', 'MYTHOLOGY')"
"('5855', 'Double Jeopardy!', '$1600', 'MYTHOLOGY')"
"('5855', 'Double Jeopardy!', '$2000', 'MYTHOLOGY')"
"('734', 'Double Jeopardy!', '$200', 'MYTHOLOGY')"
"('734', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('734', 'Double Jeopardy!', '$600', 'MYTHOLOGY')"
"('734', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('734', 'Double Jeopardy!', '$1000', 'MYTHOLOGY')"
"('1250', 'Double Jeopardy!', '$200', 'MYTHOLOGY')"
"('1250', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('1250', 'Double Jeopardy!', '$600', 'MYTHOLOGY')"
"('1250', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('1250', 'Double Jeopardy!', '$1000', 'MYTHOLOGY')"
"('2961', 'Double Jeopardy!', '$200', 'MYTHOLOGY')"
"('2961', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('2961', 'Double Jeopardy!', '$600', 'MYTHOLOGY')"
"('2961', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('2961', 'Double Jeopardy!', '$1000', 'MYTHOLOGY')"
"('1886', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('1886', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('1886', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('1886', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('1886', 'Jeopardy!', '$500', 'MYTHOLOGY')"
"('2595', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('2595', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('2595', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('2595', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('2595', 'Jeopardy!', '$500', 'MYTHOLOGY')"
"('2912', 'Double Jeopardy!', '$200', 'MYTHOLOGY')"
"('2912', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('2912', 'Double Jeopardy!', '$600', 'MYTHOLOGY')"
"('2912', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('2912', 'Double Jeopardy!', '$1000', 'MYTHOLOGY')"
"('2843', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('2843', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('2843', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('2843', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('2843', 'Jeopardy!', '$500', 'MYTHOLOGY')"
"('2622', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('2622', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('2622', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('2622', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('2622', 'Jeopardy!', '$500', 'MYTHOLOGY')"
"('3442', 'Double Jeopardy!', '$200', 'MYTHOLOGY')"
"('3442', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('3442', 'Double Jeopardy!', '$600', 'MYTHOLOGY')"
"('3442', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('3442', 'Double Jeopardy!', '$1000', 'MYTHOLOGY')"
"('5188', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('5188', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('5188', 'Jeopardy!', '$600', 'MYTHOLOGY')"
"('5188', 'Jeopardy!', '$800', 'MYTHOLOGY')"
"('5188', 'Jeopardy!', '$1000', 'MYTHOLOGY')"
"('5310', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('5310', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('5310', 'Jeopardy!', '$600', 'MYTHOLOGY')"
"('5310', 'Jeopardy!', '$800', 'MYTHOLOGY')"
"('5310', 'Jeopardy!', '$1,200', 'MYTHOLOGY')"
"('4469', 'Final Jeopardy!', None, 'MYTHOLOGY')"
"('2808', 'Double Jeopardy!', '$200', 'MYTHOLOGY')"
"('2808', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('3535', 'Double Jeopardy!', '$400', 'GODS & MONSTERS')"
"('2857', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('2857', 'Double Jeopardy!', '$600', 'MYTHOLOGY')"
"('2857', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('2857', 'Double Jeopardy!', '$1000', 'MYTHOLOGY')"
"('3887', 'Double Jeopardy!', '$200', 'MYTHOLOGY')"
"('3887', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('3887', 'Double Jeopardy!', '$600', 'MYTHOLOGY')"
"('3887', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('3887', 'Double Jeopardy!', '$2,000', 'MYTHOLOGY')"
"('5247', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('5247', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('5247', 'Double Jeopardy!', '$1200', 'MYTHOLOGY')"
"('5247', 'Double Jeopardy!', '$1600', 'MYTHOLOGY')"
"('5247', 'Double Jeopardy!', '$4,000', 'MYTHOLOGY')"
"('2354', 'Double Jeopardy!', '$200', 'MYTHOLOGY')"
"('2354', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('2354', 'Double Jeopardy!', '$600', 'MYTHOLOGY')"
"('2354', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('2354', 'Double Jeopardy!', '$5', 'MYTHOLOGY')"
"('3001', 'Double Jeopardy!', '$200', 'MYTHOLOGY')"
"('3001', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('3001', 'Double Jeopardy!', '$600', 'MYTHOLOGY')"
"('3001', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('3001', 'Double Jeopardy!', '$1000', 'MYTHOLOGY')"
"('2983', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('2983', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('2983', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('2983', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('2983', 'Jeopardy!', '$500', 'MYTHOLOGY')"
"('4891', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('4891', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('4891', 'Double Jeopardy!', '$1200', 'MYTHOLOGY')"
"('4891', 'Double Jeopardy!', '$1600', 'MYTHOLOGY')"
"('4891', 'Double Jeopardy!', '$2000', 'MYTHOLOGY')"
"('6188', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('6188', 'Double Jeopardy!', '$800', 'MYTHOLOGY')"
"('6188', 'Double Jeopardy!', '$1,200', 'MYTHOLOGY')"
"('6188', 'Double Jeopardy!', '$1600', 'MYTHOLOGY')"
"('6188', 'Double Jeopardy!', '$2000', 'MYTHOLOGY')"
"('4932', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('4932', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('4932', 'Jeopardy!', '$600', 'MYTHOLOGY')"
"('4932', 'Jeopardy!', '$800', 'MYTHOLOGY')"
"('4932', 'Jeopardy!', '$1000', 'MYTHOLOGY')"
"('3699', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('3699', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('3699', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('3699', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('3699', 'Jeopardy!', '$500', 'MYTHOLOGY')"
"('4500', 'Final Jeopardy!', None, 'MYTHOLOGY')"
"('2753', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('2753', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('2753', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('2946', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('2946', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('2946', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('2946', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('2946', 'Jeopardy!', '$500', 'MYTHOLOGY')"
"('1330', 'Jeopardy!', '$100', 'MYTHOLOGY')"
"('1330', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('1330', 'Jeopardy!', '$300', 'MYTHOLOGY')"
"('1330', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('1330', 'Jeopardy!', '$500', 'MYTHOLOGY')"
"('5621', 'Double Jeopardy!', '$400', 'MYTHOLOGY')"
"('5621', 'Double Jeopardy!', '$8,000', 'MYTHOLOGY')"
"('5621', 'Double Jeopardy!', '$1200', 'MYTHOLOGY')"
"('4725', 'Jeopardy!', '$200', 'MYTHOLOGY')"
"('4725', 'Jeopardy!', '$400', 'MYTHOLOGY')"
"('4725', 'Jeopardy!', '$2,000', 'MYTHOLOGY')"
"('4725', 'Jeopardy!', '$800', 'MYTHOLOGY')"
"('4725', 'Jeopardy!', '$1000', 'MYTHOLOGY')"
